Suspicious_word_count,domain_length,count_dots,count_dashes,https,count_at_symbol,count_digits,has_ip,subdomain_count,query_length,num_params,num_slashes,entropy,has_tld_in_path
0,17,3,0,0,0,22,0,-1,42,1,2,4.884653744936846,1
0,10,2,0,0,0,0,0,-1,0,0,2,4.092342603144791,1
0,15,1,0,0,0,15,0,-1,0,0,7,4.430915739572483,1
0,29,1,0,0,0,0,0,-1,0,0,1,3.723231428797621,1
0,21,2,0,0,0,3,0,-1,0,0,3,4.253801390571587,1
0,12,1,4,0,0,12,0,-1,0,0,3,4.818693490604956,1
0,14,1,1,0,0,0,0,-1,0,0,2,3.801377452429548,1
0,21,1,1,0,0,5,0,-1,0,0,2,4.390319531114783,1
0,12,1,16,0,0,0,0,-1,0,0,2,4.092274935876753,1
0,11,1,0,0,0,0,0,-1,0,0,3,3.819548827786958,1
0,22,2,1,0,0,4,0,-1,12,1,3,4.539593233916254,1
0,11,2,0,0,0,0,0,-1,0,0,2,4.64610411362778,1
0,16,1,0,0,0,0,0,-1,0,0,1,3.572469458770136,1
0,16,1,0,0,0,0,0,-1,0,0,2,4.12778076821826,1
0,21,1,5,0,0,6,0,-1,0,0,2,4.471044094329141,1
0,29,2,1,0,0,3,0,-1,0,0,1,4.056564762130954,1
0,7,2,1,0,0,8,0,-1,0,0,5,4.533643863468258,1
0,16,1,0,0,0,0,0,-1,0,0,2,3.953565664946427,1
0,15,1,7,0,0,4,0,-1,0,0,2,4.153937620283333,1
0,16,3,0,0,0,6,0,-1,0,0,3,4.1162996057016965,1
0,16,2,3,0,0,4,0,-1,0,0,4,4.544758938909887,1
0,18,1,0,0,0,0,0,-1,0,0,3,3.8383420817371228,1
0,15,2,1,0,0,6,0,-1,0,0,5,4.33622754166864,1
0,14,1,3,0,0,6,0,-1,0,0,3,4.5132211168976974,1
0,13,1,0,0,0,0,0,-1,0,0,2,4.2982158797682315,1
0,12,2,1,0,0,10,0,-1,0,0,2,4.314972767530033,1
0,24,2,1,0,0,0,0,-1,0,0,3,4.188522622093347,1
0,11,1,0,0,0,0,0,-1,0,0,2,4.056020968057881,1
0,11,2,9,0,0,7,0,0,18,1,6,4.54082723654891,0
0,17,1,3,0,0,0,0,-1,0,0,4,4.145386998009106,0
0,13,2,0,0,0,6,0,1,0,0,5,4.522731148889301,0
0,18,2,0,0,0,0,0,-1,0,0,1,3.7154535460473683,1
0,29,2,0,0,0,0,0,-1,0,0,1,4.111698692943856,1
0,16,2,0,0,0,0,0,-1,0,0,2,4.039822782008755,1
0,10,2,0,0,0,0,0,-1,0,0,3,3.764735178725505,1
0,22,1,0,0,0,0,0,-1,0,0,1,3.6753108689123644,1
0,16,2,0,0,0,4,0,-1,0,0,2,4.508521816141529,1
0,9,1,1,0,0,22,0,0,0,0,5,3.8929480261481073,0
0,19,3,0,0,0,0,0,-1,0,0,4,3.769519770688819,1
0,10,2,2,0,0,9,0,-1,34,2,3,4.7504529256589425,1
0,20,3,0,0,0,0,0,-1,0,0,4,4.147376820030454,1
0,15,1,2,0,0,7,0,-1,0,0,2,4.523476840455367,1
0,10,1,4,0,0,3,0,-1,0,0,3,4.7652874355319925,1
0,19,2,0,0,0,2,0,-1,5,1,1,4.3236131161871985,1
0,16,2,0,0,0,1,0,-1,0,0,1,3.9454649524951084,1
0,10,2,0,0,0,0,0,-1,0,0,1,3.8230679822736606,1
0,10,1,2,0,0,2,0,-1,0,0,3,4.081495471294327,1
0,12,2,0,0,0,4,0,-1,0,0,1,4.426733681937771,1
0,16,1,2,0,0,87,0,0,0,0,7,3.9158494610396106,0
0,16,1,0,0,0,0,0,-1,0,0,1,3.3371753411230776,1
0,15,1,0,0,0,19,0,0,0,0,12,4.386991123878102,0
0,11,1,0,0,0,9,0,-1,0,0,3,4.326360407952695,1
0,21,1,0,0,0,0,0,-1,0,0,2,4.209574380917048,1
0,28,2,10,0,0,13,0,-1,0,0,3,4.489927494988559,1
0,11,1,1,0,0,0,0,-1,0,0,2,3.656564762130954,1
1,19,2,1,0,0,0,0,-1,0,0,2,4.14162160875525,1
0,34,2,0,0,0,0,0,-1,0,0,1,4.068728288980287,1
0,11,1,0,0,0,0,0,-1,0,0,2,3.772055208874201,1
0,17,1,11,0,0,13,0,-1,0,0,5,4.492925638020512,1
0,19,3,0,0,0,0,0,-1,0,0,3,3.9384825055920913,1
0,11,1,0,0,0,0,0,-1,0,0,1,3.4182958340544896,1
0,14,1,16,0,0,10,0,0,0,0,8,4.531642737659252,0
0,10,1,1,0,0,10,0,-1,0,0,1,3.9361804341297555,1
0,16,2,0,0,0,0,0,-1,0,0,2,4.063562746695364,1
0,16,2,0,0,0,0,0,-1,0,0,2,4.295104979302172,1
0,11,1,0,0,0,2,0,-1,13,1,1,4.567099536193328,1
0,12,1,0,0,0,0,0,-1,0,0,4,4.015319531114783,1
0,16,1,2,0,0,17,0,-1,0,0,3,4.717024209430094,1
0,19,2,3,0,0,0,0,-1,0,0,2,4.368692152349845,1
0,12,1,0,0,0,0,0,-1,0,0,3,3.797902689682947,1
0,11,1,0,0,0,1,0,-1,13,1,1,4.502583407161069,1
0,10,1,0,0,0,10,0,-1,0,0,4,4.150410872541982,1
0,8,2,0,0,0,0,0,-1,0,0,2,4.207435516759525,1
0,15,1,0,0,0,0,0,-1,0,0,3,3.9288026092707296,1
0,28,3,3,0,0,6,0,-1,0,0,3,4.446009527114723,1
0,13,1,7,0,0,6,0,-1,0,0,4,4.250732727491281,0
1,15,1,6,0,0,6,0,0,0,0,5,4.521940493334128,0
0,17,1,9,0,0,7,0,0,0,0,5,4.519554288741485,0
0,19,1,0,0,0,0,0,-1,0,0,5,4.014312840807768,1
0,14,1,0,0,0,0,0,-1,0,0,1,3.3232314287976212,1
0,14,2,4,0,0,0,0,-1,0,0,3,4.426303399366467,1
0,20,3,7,0,0,12,0,-1,0,0,6,4.6232792127800755,1
0,24,4,13,0,0,6,0,-1,0,0,5,4.1832521461147305,1
0,11,1,5,0,0,0,0,0,0,0,8,4.21742666577251,0
0,14,1,1,0,0,16,0,-1,0,0,5,4.2161746300696405,1
0,14,1,1,0,0,0,0,-1,0,0,3,4.048688113203415,1
0,35,2,0,0,0,1,0,-1,0,0,1,3.9819048737862826,1
0,12,1,1,0,0,15,0,-1,0,0,3,4.5829005103651115,1
0,16,2,0,0,0,0,0,-1,0,0,1,4.150158513166728,1
0,16,2,0,0,0,5,0,-1,0,0,4,4.177558761254977,1
0,35,2,0,0,0,0,0,-1,0,0,1,4.103081335982125,1
0,10,1,3,0,0,30,0,0,0,0,7,4.729143650127398,0
0,14,1,1,0,0,6,0,-1,0,0,4,4.591272380112911,1
0,15,1,10,0,0,10,0,-1,0,0,5,4.457275908483919,1
0,14,1,8,0,0,8,0,0,0,0,7,4.557431153104603,0
0,13,2,0,0,0,17,0,-1,0,0,2,4.4830813106825405,1
0,16,2,1,0,0,0,0,-1,0,0,1,4.0791433740260095,1
0,12,2,0,0,0,7,0,-1,19,3,2,4.603222890736578,1
0,8,2,10,0,0,6,0,-1,0,0,3,4.316107348638158,1
0,21,1,0,0,0,0,0,-1,0,0,1,3.7887549139935035,1
0,16,2,0,0,0,0,0,-1,0,0,2,3.97351275357601,1
0,9,1,0,0,0,4,0,-1,0,0,2,3.8268748818646374,1
0,10,1,14,0,0,5,0,0,0,0,6,4.503625182605407,0
0,24,2,0,0,0,0,0,-1,0,0,1,3.684259905459978,1
0,27,3,17,0,0,10,0,-1,0,0,4,4.467000992646634,1
0,20,1,0,0,0,0,0,-1,0,0,1,3.8801799226757376,1
0,10,1,5,0,0,18,0,-1,0,0,4,4.96176164552445,1
0,18,2,0,0,0,0,0,-1,0,0,1,3.9077342707424862,1
0,16,2,0,0,0,0,0,-1,0,0,2,4.131054782742918,1
0,9,2,1,0,0,0,0,-1,0,0,3,3.9151959937952427,1
0,22,1,0,0,0,0,0,-1,0,0,1,3.5227119556807582,1
0,17,1,3,0,0,0,0,-1,34,1,1,4.381051058615007,1
0,15,2,1,0,0,2,0,-1,0,0,4,4.137316361023383,1
0,18,2,5,0,0,7,0,-1,0,0,6,4.815801364910613,1
0,28,6,0,0,0,3,0,-1,0,0,3,4.184555994679957,1
0,17,3,0,0,0,0,0,-1,0,0,4,4.228721929429923,0
0,9,2,0,0,0,8,0,-1,10,1,2,4.553651676264345,1
0,24,2,0,0,0,0,0,-1,0,0,1,3.9238561897747237,1
0,10,1,1,0,0,0,0,-1,0,0,1,3.8841550945958048,1
0,12,2,0,0,0,1,0,-1,0,0,5,4.321849020955058,1
0,18,1,8,0,0,0,0,-1,0,0,2,4.202745201400781,1
0,26,2,13,0,0,14,0,-1,0,0,5,4.437317373483307,1
0,17,1,9,0,0,8,0,0,0,0,7,4.449780903320154,0
0,9,2,0,0,0,0,0,-1,0,0,2,4.098068512058838,1
0,18,2,0,0,0,4,0,-1,25,2,2,4.442567091581369,1
0,18,2,1,0,0,0,0,-1,0,0,2,4.124188161673221,1
0,13,4,0,0,0,0,0,-1,0,0,4,4.204743899706058,1
0,12,1,0,0,0,1,0,-1,0,0,2,4.3653115322251015,1
0,12,2,0,0,0,1,0,-1,0,0,1,3.9641534765420037,1
0,11,1,0,0,0,0,0,-1,0,0,1,3.655045546825804,1
0,14,1,4,0,0,0,0,-1,0,0,2,4.252172175938121,1
0,19,2,2,0,0,4,0,-1,11,1,2,4.442052005409673,1
0,18,2,2,0,0,1,0,-1,44,2,1,4.3612350417031625,1
0,7,1,1,0,0,0,0,-1,0,0,2,3.8731406795131322,1
0,14,2,2,0,0,7,0,-1,94,5,1,4.801131239122129,1
0,20,1,5,0,0,0,0,-1,0,0,3,4.082563160882428,1
0,18,2,2,0,0,0,0,-1,0,0,2,4.140143027568644,1
0,16,2,0,0,0,13,0,-1,0,0,2,4.767738161875772,1
0,10,1,12,0,0,6,0,-1,0,0,3,4.43917469938947,1
0,10,2,6,0,0,0,0,1,0,0,5,4.370855251134104,0
0,41,5,0,0,0,3,0,-1,0,0,3,4.433204494548911,1
0,11,1,1,0,0,0,0,-1,0,0,2,4.0022680844408445,1
0,12,1,1,0,0,9,0,-1,0,0,3,4.39740761970092,1
0,13,1,2,0,0,5,0,-1,0,0,1,4.41189187902552,1
0,7,1,1,0,0,0,0,-1,0,0,2,3.7541634277688813,1
0,10,2,0,0,0,31,0,0,61,2,3,4.916922021423965,0
0,32,1,0,0,0,0,0,-1,0,0,2,3.915882824071533,1
0,11,2,1,0,0,105,0,0,292,1,3,4.3502331180190685,0
0,14,1,2,0,0,0,0,-1,0,0,3,4.284811983918022,1
0,10,1,5,0,0,4,0,-1,0,0,3,4.150353716374627,1
0,12,2,0,0,0,9,0,-1,0,0,2,4.398562939644916,1
0,9,1,0,0,0,1,0,-1,0,0,3,4.314266244992319,1
0,12,1,1,0,0,7,0,-1,0,0,5,4.356198332810095,1
0,13,2,1,0,0,4,0,-1,0,0,3,4.47842822452873,1
0,12,2,8,0,0,9,0,-1,10,1,2,4.663371352919794,1
0,9,1,0,0,0,1,0,-1,0,0,3,4.286225937278034,1
0,17,2,0,0,0,0,0,-1,0,0,2,3.833371693654795,1
0,9,1,2,0,0,2,0,-1,0,0,3,4.120240000427043,1
0,18,1,0,0,0,0,0,-1,0,0,2,3.9857808213564594,1
0,14,2,1,0,0,0,0,-1,0,0,3,3.9678617577018853,1
0,15,4,0,0,0,3,0,-1,0,0,4,4.241030698763733,1
0,23,2,1,0,0,0,0,-1,0,0,1,3.985243162996367,1
0,9,1,0,0,0,48,0,0,0,0,4,3.791249686601473,0
0,11,1,6,0,0,5,0,-1,0,0,4,4.398624181775996,1
0,29,2,6,0,0,7,0,-1,0,0,7,4.720222173129805,1
0,18,3,3,0,0,5,0,-1,0,0,1,4.217899666140436,1
0,20,3,0,0,0,0,0,-1,0,0,2,3.7024715122197467,1
0,18,2,0,0,0,0,0,-1,0,0,1,4.103909910282363,1
0,27,2,0,0,0,2,0,-1,0,0,2,4.098250604602781,1
0,21,1,0,0,0,0,0,-1,0,0,2,4.238838344886324,1
0,10,1,1,0,0,9,0,-1,0,0,1,3.970573095811684,1
0,16,2,5,0,0,4,0,-1,0,0,3,4.551736355897009,1
0,16,2,0,0,0,4,0,-1,0,0,2,4.288964558214324,1
0,28,3,0,0,0,11,0,-1,30,3,1,4.618018691156218,1
0,31,3,0,0,0,5,0,-1,0,0,4,4.37198812906468,1
0,12,1,5,0,0,3,0,0,0,0,6,4.394036172331632,0
0,19,2,0,0,0,0,0,-1,0,0,2,4.0059580950078475,1
0,19,2,5,0,0,6,0,-1,0,0,3,4.208811029746592,1
0,14,2,0,0,0,7,0,-1,9,1,2,4.569046154211973,1
0,33,2,3,0,0,0,0,-1,0,0,1,4.219528282299548,1
0,17,2,2,0,0,5,0,-1,0,0,3,4.335828419143271,1
0,15,2,0,0,0,0,0,-1,0,0,4,4.112427831414106,1
0,9,2,1,0,0,0,0,-1,15,0,2,4.225070520364182,1
0,11,1,0,0,0,0,0,-1,0,0,2,3.8521687236032816,1
0,16,2,1,0,0,0,0,-1,0,0,2,4.065079515030718,1
0,10,1,4,0,0,8,0,-1,0,0,3,4.606454205175413,1
0,12,1,1,0,0,9,0,-1,0,0,3,4.415661470191763,1
0,13,1,0,0,0,3,0,0,0,0,5,4.286156265025064,0
0,24,2,1,0,0,0,0,-1,0,0,3,4.108705039393449,1
0,21,1,0,0,0,0,0,-1,0,0,1,3.6635327548042538,1
0,11,1,0,0,0,3,0,-1,13,1,1,4.567099536193328,1
0,9,1,3,0,0,1,0,-1,0,0,3,4.037701875407782,1
0,17,1,1,0,0,0,0,-1,0,0,1,3.8365916681089787,1
0,27,3,0,0,0,0,0,-1,23,2,1,4.415514398045771,1
0,17,3,5,0,0,11,0,-1,0,0,2,4.722310826463029,1
0,32,3,8,0,0,42,0,-1,39,1,5,4.99540600850162,0
0,12,2,0,0,0,3,0,-1,19,2,1,4.54861125314526,1
0,14,1,0,0,0,0,0,-1,0,0,2,4.366807898196828,1
0,10,1,3,0,0,4,0,-1,0,0,3,4.834679141051594,1
0,12,1,1,0,0,9,0,-1,0,0,3,4.4025297628040345,1
0,16,1,0,0,0,4,0,-1,6,1,1,3.9387218755408675,1
0,16,2,0,0,0,0,0,-1,0,0,2,4.020962326411731,1
0,19,2,0,0,0,10,0,-1,0,0,2,4.179776180945229,1
0,12,1,0,0,0,0,0,-1,0,0,1,4.050970503935262,1
0,11,1,1,0,0,2,0,-1,0,0,2,4.0536606896881855,1
0,23,2,11,0,0,16,0,-1,0,0,4,4.609995647726116,1
0,15,1,9,0,0,5,0,0,0,0,3,4.511091485741661,0
0,35,2,0,0,0,1,0,-1,0,0,1,4.0575302634497366,1
0,15,2,28,0,0,2,0,-1,0,0,3,4.392526642629719,1
0,11,2,2,0,0,0,0,-1,0,0,3,4.159592720140252,1
0,11,1,0,0,0,1,0,-1,13,1,1,4.413716068381603,1
0,12,1,3,0,0,15,0,-1,0,0,3,4.658188122418888,1
0,12,1,4,0,0,6,0,-1,0,0,7,4.121314831821038,1
0,15,2,0,0,0,5,0,-1,0,0,2,3.885828069136431,1
0,12,2,4,0,0,8,0,-1,0,0,2,4.638562939644916,1
0,24,2,0,0,0,0,0,-1,0,0,2,3.933375143139157,1
0,13,1,0,0,0,0,0,-1,0,0,1,3.521640636343319,1
0,11,1,0,0,0,6,0,-1,0,0,4,4.508501766202997,0
0,20,3,0,0,0,0,0,-1,0,0,1,4.076103170996722,1
0,12,1,0,0,0,0,0,-1,0,0,1,3.720128777433187,1
0,14,1,0,0,0,3,0,-1,0,0,1,4.0220552088742005,1
0,11,1,7,0,0,0,0,0,0,0,8,4.256611554082513,0
0,8,2,2,0,0,5,0,-1,0,0,4,4.5595844105565275,1
0,18,2,8,0,0,6,0,-1,0,0,2,4.289142386027265,1
0,10,2,2,0,0,0,0,-1,0,0,2,4.116506487821856,1
0,15,2,4,0,0,9,0,-1,0,0,3,4.182970592794147,1
0,16,1,11,0,0,5,0,-1,0,0,2,4.6251834228865745,1
0,18,1,7,0,0,8,0,-1,0,0,3,4.315399712767303,1
1,15,1,0,0,0,0,0,0,0,0,8,4.202896871846804,0
0,8,1,0,0,0,2,0,-1,0,0,3,3.6464393446710153,1
0,11,1,0,0,0,0,0,-1,0,0,2,3.720128777433187,1
0,9,2,0,0,0,0,0,-1,0,0,2,4.314121886703897,1
0,12,2,1,0,0,1,0,-1,0,0,3,4.144537752260993,1
0,11,1,0,0,0,8,0,-1,0,0,3,4.054538856580817,1
0,23,2,0,0,0,0,0,-1,0,0,1,4.439337978210769,1
0,11,1,2,0,0,0,0,-1,0,0,3,4.037481017275529,1
0,22,1,0,0,0,0,0,-1,0,0,1,3.8820451081368628,1
0,10,1,0,0,0,0,0,-1,0,0,1,3.630412660873998,1
0,12,1,1,0,0,11,0,-1,0,0,3,4.518833359152008,1
0,14,1,11,0,0,8,0,0,0,0,7,4.452151238617544,0
0,15,2,1,0,0,2,0,-1,0,0,4,4.388552318337571,1
0,22,2,0,0,0,0,0,-1,0,0,2,3.91211389097223,1
0,20,1,0,0,0,0,0,-1,0,0,1,3.6897037321995474,1
0,11,2,2,0,0,0,0,-1,0,0,2,4.193942707918269,1
0,13,1,5,0,0,14,0,-1,0,0,5,4.438246475940332,1
0,9,1,6,0,0,0,0,0,11,1,5,4.428785745760475,0
0,18,2,0,0,0,0,0,-1,0,0,1,3.732444601324706,1
0,9,2,0,0,0,0,0,-1,0,0,3,3.8962915290459272,1
0,11,1,0,0,0,5,0,-1,13,1,1,4.542748326446119,1
0,12,1,0,0,0,0,0,-1,0,0,4,3.890319531114783,1
0,11,2,0,0,0,0,0,-1,55,1,2,4.306822455924161,1
0,18,2,1,0,0,38,0,-1,137,11,1,5.433058312924596,1
0,10,1,9,0,0,11,0,0,0,0,4,4.482780648723594,0
0,20,2,1,0,0,2,0,-1,11,1,2,4.246365421320505,1
0,13,2,2,0,0,0,0,0,0,0,7,4.1962593390661915,0
0,11,1,0,0,0,1,0,-1,13,1,1,4.429529777919443,1
0,8,1,1,0,0,4,0,-1,5,0,5,4.668434125132901,1
0,10,1,0,0,0,13,0,-1,87,4,1,4.81134255659083,1
0,18,2,0,0,0,3,0,-1,8,2,2,4.4690665110679815,1
0,15,2,0,0,0,2,0,-1,32,1,1,4.462582749448796,1
0,10,1,13,0,0,6,0,0,0,0,7,4.469392919556498,0
0,15,1,0,0,0,17,0,0,0,0,12,4.369451439803343,0
0,14,1,1,0,0,0,0,-1,0,0,1,3.640223928941851,1
0,8,2,0,0,0,0,0,-1,0,0,2,4.014146761422728,1
0,13,1,2,0,0,0,0,-1,0,0,4,4.198499037874887,1
0,7,1,0,0,0,0,0,-1,0,0,1,3.471354487013928,1
0,10,1,4,0,0,11,0,-1,0,0,3,4.7309153951461616,1
0,15,1,0,0,0,21,0,0,0,0,12,4.438416957044721,0
0,20,2,1,0,0,2,0,-1,11,1,2,4.253199059469461,1
0,19,1,4,0,0,13,0,-1,0,0,5,4.396077617900944,1
0,22,1,0,0,0,0,0,-1,0,0,1,3.6211755429194716,1
0,15,1,0,0,0,13,0,0,0,0,7,4.8617378929448405,0
0,13,1,3,0,0,0,0,-1,0,0,2,4.032820256519867,1
0,16,2,0,0,0,0,0,-1,0,0,2,4.203526853497231,1
0,17,1,0,0,0,8,0,-1,0,0,5,4.3259390281894445,1
0,8,2,0,0,0,1,0,-1,59,1,2,4.946098731408313,1
0,10,2,0,0,0,3,0,-1,0,0,3,4.069548827786958,1
0,13,1,0,0,0,0,0,-1,0,0,1,3.6644977792004623,1
0,11,1,5,0,0,6,0,-1,0,0,5,4.377886259699497,1
0,15,1,9,0,0,12,0,0,10,1,7,4.554948880414994,0
0,16,2,0,0,0,0,0,-1,0,0,3,3.9986525468781666,1
0,15,2,0,0,0,21,0,-1,0,0,1,4.229327351940021,1
0,13,1,0,0,0,0,0,-1,0,0,2,4.11583409216322,0
0,19,2,6,0,0,0,0,-1,0,0,1,4.31438185470112,1
0,19,2,1,0,0,0,0,-1,0,0,2,4.053065578877498,1
0,19,2,2,0,0,0,0,-1,0,0,2,4.032603078152579,1
0,18,1,0,0,0,0,0,-1,0,0,1,3.616348566075163,1
0,13,2,18,0,0,6,0,-1,0,0,4,4.76599706623714,0
0,15,2,5,0,0,0,0,-1,0,0,1,4.074377484334127,1
0,13,1,6,0,0,99,0,0,0,0,8,3.6079033497774478,0
0,30,2,0,0,0,0,0,-1,0,0,1,4.026619294188053,1
0,9,1,6,0,0,57,0,0,0,0,5,3.744788951887605,0
0,18,1,4,0,0,10,0,-1,0,0,3,4.487621646802069,1
0,8,1,0,0,0,7,0,-1,0,0,3,3.813660689688185,1
0,10,2,2,0,0,0,0,-1,0,0,2,4.146756984930101,1
0,13,1,1,0,0,0,0,-1,0,0,3,4.016508352455501,1
0,12,1,1,0,0,10,0,-1,0,0,3,4.496601437350926,1
0,11,1,1,0,0,3,0,-1,0,0,2,4.254195650150781,1
0,19,1,6,0,0,7,0,-1,0,0,5,4.458440668003755,1
0,19,3,7,0,0,12,0,-1,0,0,5,4.521633255301201,1
0,26,2,0,0,0,0,0,-1,0,0,1,3.736006946447656,1
0,15,1,0,0,0,24,0,0,0,0,12,4.46511447424741,0
0,13,2,0,0,0,6,0,1,0,0,5,4.397416952974388,0
0,25,3,0,0,0,4,0,-1,0,0,8,4.507683754813586,1
0,16,1,1,0,0,6,0,-1,0,0,3,4.0879293469851055,1
0,17,2,0,0,0,6,0,-1,12,1,1,4.31682689807206,1
0,10,1,0,0,0,0,0,-1,0,0,1,3.8731406795131322,1
0,13,1,0,0,0,0,0,-1,0,0,1,3.4677201004745006,1
0,14,1,2,0,0,0,0,-1,0,0,2,4.193852697499982,1
0,12,3,0,0,0,0,0,-1,0,0,4,3.8936622325104553,1
0,8,1,2,0,0,3,0,-1,0,0,2,4.175430473912968,1
0,11,1,0,0,0,0,0,-1,0,0,1,4.070656113151928,1
0,12,1,9,0,0,14,0,-1,0,0,4,4.422211100329583,1
0,16,2,0,0,0,0,0,-1,0,0,2,3.7229074943218805,1
0,14,1,12,0,0,10,0,0,0,0,7,4.492219200787356,0
0,15,1,4,0,0,0,0,-1,0,0,2,3.9589778206203823,1
0,10,1,0,0,0,0,0,-1,0,0,4,3.976760379833361,1
0,12,1,0,0,0,0,0,-1,23,2,1,4.3546394319653094,1
0,11,1,0,0,0,3,0,-1,13,1,1,4.567099536193328,1
0,9,1,14,0,0,5,0,-1,0,0,2,4.561160741157492,1
0,17,1,0,0,0,0,0,-1,0,0,1,3.94770277922009,1
0,23,3,2,0,0,5,0,-1,0,0,5,4.36907991468137,0
0,17,2,0,0,0,0,0,-1,14,1,2,4.093942707918267,1
0,11,2,9,0,0,19,0,1,0,0,7,4.656265807205681,0
0,23,1,0,0,0,0,0,-1,0,0,1,3.9701755214643453,1
0,15,2,2,0,0,7,0,-1,0,0,5,4.194879010866497,1
0,14,1,0,0,0,0,0,-1,0,0,1,3.5068905956085192,1
0,15,2,0,0,0,0,0,-1,0,0,2,3.6978458230844122,1
0,17,1,3,0,0,0,0,-1,0,0,2,4.014839871063989,1
0,12,1,6,0,0,7,0,-1,0,0,2,4.3717634788113315,1
0,20,2,1,0,0,4,0,-1,0,0,3,4.277567157116928,1
0,12,2,5,0,0,4,0,-1,0,0,3,4.484537319846122,1
0,23,3,0,0,0,0,0,-1,0,0,1,3.941428031846024,1
0,15,1,0,0,0,0,0,-1,0,0,1,3.625,1
0,11,1,0,0,0,10,0,-1,0,0,3,4.256149238118268,1
0,11,1,18,0,0,14,0,0,0,0,7,4.630363645246034,0
0,15,1,0,0,0,0,0,-1,0,0,3,3.7614063297218423,1
0,19,2,2,0,0,9,0,-1,13,1,2,4.614344039305579,1
0,10,1,4,0,0,4,0,-1,0,0,3,4.571735622379552,1
0,10,2,4,0,0,16,0,0,0,0,9,5.022277213037439,0
0,18,1,5,0,0,10,0,-1,0,0,3,4.615168898701708,1
0,15,2,2,0,0,12,0,-1,0,0,5,4.40637013015618,1
0,9,3,0,0,0,5,0,-1,0,0,1,4.217859107657963,1
0,15,3,0,0,0,0,0,-1,0,0,4,3.9233659245349726,1
0,26,2,0,0,0,0,0,-1,0,0,1,3.810081020521731,1
0,21,3,0,0,0,1,0,-1,0,0,1,3.6978458230844122,1
0,20,2,1,0,0,0,0,-1,0,0,2,4.028407600989611,1
0,21,2,0,0,0,0,0,-1,0,0,1,3.7189532820450215,1
0,10,1,0,0,0,0,0,-1,0,0,1,3.7950885863977324,1
0,16,2,0,0,0,0,0,-1,0,0,2,4.015319531114783,1
0,13,1,5,0,0,6,0,-1,0,0,1,4.478131191213623,1
0,12,1,0,0,0,0,0,-1,7,1,1,4.068728288980287,1
0,12,2,0,0,0,7,0,-1,10,1,4,4.544876086303667,1
0,21,3,0,0,0,5,0,-1,29,2,2,4.552395450566415,1
0,20,3,0,0,0,15,0,-1,25,1,2,4.801329911504179,1
0,23,3,0,0,0,6,0,-1,0,0,4,4.265165704541554,1
0,24,3,0,0,0,5,0,-1,6,1,2,3.9763522367378235,0
0,13,1,2,0,0,6,0,-1,0,0,1,4.4375,1
1,12,1,8,0,0,0,0,0,0,0,6,4.368792054344757,0
0,13,1,5,0,0,13,0,-1,0,0,5,4.5135815201893665,1
0,13,1,9,0,0,7,0,-1,0,0,4,4.345169690010361,1
0,36,4,1,0,0,25,0,-1,136,7,2,4.958560970368152,1
0,15,2,1,0,0,4,0,-1,0,0,4,4.036239658478711,1
0,10,2,0,0,0,0,0,-1,7,1,2,4.282739857027812,1
0,15,1,0,0,0,0,0,-1,0,0,1,4.0625,1
0,8,2,2,0,0,8,0,-1,0,0,2,4.49986776225629,0
0,13,2,3,0,0,0,0,-1,0,0,2,4.047123978646282,1
0,9,2,16,0,0,19,0,0,0,0,4,4.370854363655993,0
0,6,1,1,0,0,0,0,-1,0,0,3,3.986187965046304,1
0,15,2,1,0,0,8,0,-1,0,0,5,4.4642346527265655,1
0,9,2,1,0,0,2,0,1,63,3,5,4.669736043426269,0
0,14,2,0,0,0,0,0,-1,0,0,1,3.91211389097223,1
0,10,1,1,0,0,0,0,-1,0,0,2,3.636842188131012,1
0,11,1,0,0,0,0,0,-1,0,0,4,3.7322847225330147,1
0,10,1,1,0,0,0,0,-1,0,0,2,3.9842341646524884,1
0,15,3,14,0,0,6,0,1,0,0,4,4.310195507327704,0
0,8,1,3,0,0,0,0,-1,0,0,2,4.145142250383774,1
0,14,2,0,0,0,8,0,-1,0,0,1,4.293594289588574,1
0,13,1,0,0,0,0,0,-1,0,0,1,3.378783493486176,1
0,16,1,5,0,0,7,0,-1,0,0,3,4.654482282211645,1
0,12,3,0,0,0,0,0,-1,0,0,3,4.009156577419443,0
0,12,1,0,0,0,0,0,-1,0,0,5,4.084868487941469,1
0,13,1,3,0,0,6,0,-1,0,0,5,4.360281386922534,1
0,15,1,0,0,0,2,0,-1,0,0,2,3.99468036840891,1
0,20,1,0,0,0,0,0,-1,0,0,1,3.558518613048906,1
0,32,6,1,0,0,10,0,-1,0,0,1,4.5789658929633985,1
0,22,1,1,0,0,0,0,-1,0,0,2,3.7725989182202797,1
0,33,2,0,0,0,0,0,-1,0,0,1,3.9398290174664017,1
0,18,2,0,0,0,7,0,-1,0,0,3,4.258694969562842,1
0,20,4,2,0,0,52,0,-1,100,3,3,4.884652967845911,1
0,17,2,11,0,0,0,0,0,0,0,3,4.03092550278056,0
0,14,1,5,0,0,17,0,-1,0,0,6,4.50641811701028,1
0,11,1,0,0,0,0,0,-1,0,0,2,3.772055208874201,1
0,13,1,1,0,0,15,0,-1,53,2,1,4.757371891726747,1
0,12,2,0,0,0,0,0,-1,0,0,3,3.9928705166358984,0
0,15,2,0,0,0,3,0,-1,0,0,2,4.256564762130954,1
