url,type
http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
thinkage.co.uk,malware
http://9779.info/%E4%B8%AD%E5%B0%8F%E5%AD%A6%E5%8D%A1%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://3cf.ru/2015/07/21/na-veche-pravogo-sektora-v-kieve-prishli-tri-tysiachi-chelovek/,malware
http://9779.info/%E7%94%A8%E6%B5%B7%E6%A3%89%E7%BA%B8%E5%81%9A%E6%89%8B%E5%B7%A5%E8%B4%B4%E7%94%BB/,malware
http://bisaneema.org/wp-content/plugins/easy-media-gallery/includes/js/mootools/easymedia.js?ver=3.9.6,malware
http://www.ilovespeedbumps.com/the-exact-penny-online-shops-adventure/,malware
http://9779.info/%E5%88%9B%E6%84%8F%E6%89%8B%E5%B7%A5%E5%89%AA%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
formayoga.com,malware
http://qshdch.com/news.asp?id=1607&lmid1=667&lmid2=0&lmid3=0&state=show,malware
http://www.stumbleupon.com/submit?url=http://www.greeteasy.com/happy-ganesh-chaturthi-1/,malware
http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%BD%E5%8F%B6%E8%B4%B4%E7%94%BB/,malware
http://9779.info/%E5%88%9B%E6%84%8F%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://9779.info/%E6%88%91%E7%88%B1%E5%A4%8F%E5%A4%A9%E7%AB%8B%E4%BD%93%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
http://wanwang.aliyun.com/domain/searchresult/?domain=bigtruckstopseek.cn,malware
http://maxcdn.bootstrapcdn.com/bootstrap/3.3.4/css/bootstrap.min.css,malware
comunedipratiglione.it,malware
http://lovettz.com/category/interior-wall-decor/interior-wall-decor-design/,malware
http://lovettz.com/mermaid-wall-decor-bauty-design/mermaid-wall-decor-stone-ornament/,malware
http://chinesevie.com/index.php?option=com_content&view=article&id=105&Itemid=130&lang=en,malware
http://bisaneema.org/wp-content/plugins/easy-media-gallery/includes/js/mootools/easymedia.js?ver=3.9.6,malware
http://9779.info/%E5%BA%9F%E6%97%A7%E6%9D%90%E6%96%99%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
http://www.czhm.com.cn/managers/Editblue/UploadFile/2010615133019948.jpg,malware
http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E7%94%A8%E4%BB%80%E4%B9%88%E7%B2%98/,malware
http://linenghb.com/utopia-bedding-fitted-sheet-100-cotton-for-maximum-softness-and-easy-care-elegant-double-stitched-tailoring-queen-white/,malware
http://bisaneema.org/%e0%a4%87%e0%a4%a4%e0%a4%bf%e0%a4%b9%e0%a4%be%e0%a4%b8/,malware
http://wangqiao365.com/e/wap/show.php?classid=1&id=6&style=0&cpage=0&cid=1&bclassid=0,malware
http://9779.info/%E5%8D%AB%E7%94%9F%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE/,malware
http://9779.info/%E5%BD%A9%E8%89%B2%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
http://wangqiao365.com/e/wap/show.php?classid=1&id=14&style=0&cpage=0&cid=1&bclassid=0,malware
http://image.sonhoo.com/server9/photos/photo/ywshnbb/7abdb8ce8ba6b78bd2e65fe981246a6d.jpg,malware
http://www.pubyun.com/blog/cloud/%e4%bd%95%e5%88%9a%e7%9a%84%e4%ba%a4%e6%b5%81/,malware
complain.viratbharat.com,malware
http://chinacxyy.com/newscodejs.asp?lm2=194&list=10&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,malware
http://3cf.ru/2015/03/04/pri-vzryve-na-shahte-imeni-zasiadko-v-donecke-pogib-gorniak/,malware
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%88%9B%E6%84%8F/,malware
http://9779.info/%E4%BA%B2%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
http://mtsx.com.cn/UploadFiles/2011-08/admin/http_imgload.cgi%20(20).jpg,malware
http://9779.info/%E7%B1%B3%E7%B2%92%E7%B2%98%E8%B4%B4%E7%94%BB%E5%B7%A5%E5%85%B7/,malware
http://chinesevie.com/index.php?option=com_content&view=category&id=55%3Areading&Itemid=275&layout=default&lang=en,malware
http://hotlinegsm.com/products/mobile-and-tablet/blackberry-9380-detail,malware
http://isikpandizot.com/galeri/index.php/combined/css/ebadbc53dbfa23b70eb15a2eb474f9e3,malware
http://industrialtrainingzirakpur.com/stylesheets/prettyPhoto.css,malware
http://byxon.com/game/Nancy-Drew---Last-Train-to-Blue-Moon-Canyon/42,malware
http://9779.info/%E8%89%B2%E5%8D%A1%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://www.ilovespeedbumps.com/critical-criteria-of-term-life-insurance-some-thoughts/,malware
http://9779.info/%E5%86%B0%E6%A3%92%E6%A3%8D%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://lovettz.com/mermaid-wall-decor-bauty-design/mermaid-wall-decor-blue-color/,malware
http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
http://pinterest.com/pin/create/button/?url=http://www.greeteasy.com/happy-ganesh-chaturthi/&media=http://media.zumvu.com/2014/blog-photos/20140121-4-1390316369-161-1390316327.png,malware
http://9779.info/%E7%AE%80%E5%8D%95%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://jornalistasdeangola.com/wp-content/themes/nu-white/style.css?ver=4.2.2,malware
http://9779.info/%E7%8C%B4%E5%AD%90%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,malware
http://www.0068555.com/app/member/SportOption.php?uid=guest&langx=gb,malware
http://hotlinegsm.com/products/mobile-and-tablet/samsung-galaxy-note-i717-detail,malware
karakascit.com,malware
http://www.xpj5988.com/gamerule_baccart.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,malware
http://9779.info/%E5%9C%86%E7%9B%98%E5%AD%90%E8%B1%86%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
http://chinesevie.com/index.php?option=com_content&view=article&id=112&Itemid=53&lang=en,malware
http://wangqiao365.com/e/wap/show.php?classid=1&id=14&style=0&cpage=0&cid=1&bclassid=0,malware
http://www.mt6669.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,malware
http://9779.info/%E5%85%B3%E4%BA%8E%E6%A1%83%E8%8A%B1%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://www.gjart.cn/managegjart/myeditor/uploadfile/20090810140200691.jpg,malware
http://img5.shougongke.com/public/data/hand/201501/07/step/86/1420639145175.jpg,malware
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%20%E5%AE%B6%E5%9B%AD/,malware
http://9779.info/%E5%8F%A4%E4%BB%A3%E4%BA%8C%E5%8D%81%E5%9B%9B%E5%AD%9D%E5%B8%83%E8%B4%B4%E7%94%BB/,malware
http://static2.photo.sina.com.cn/bmiddle/6e2caf43t7540775b1a31&690,malware
http://industrialtrainingzirakpur.com/stylesheets/prettyPhoto.css,malware
http://img8.007swz.com/cpimg/pintupinban/6houYePH28_1342686212.jpg,malware
freezwrap.com,malware
http://grasslandhotel.com.vn/index.php/tours/hoiantours/items/fbtrack.js,malware
http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://therocnation.org/sg_jscripts/gallery_plugins/sg_animcss_picturebox.js,malware
http://lovettz.com/zebra-wall-decor-modern-design/zebra-wall-decor-polkadot-pink/,malware
http://www.js182.com/cl/?module=System&method=LiveTop&args=livehall,malware
http://wxztjz.com/e/public/onclick?enews=donews&classid=76&id=89,malware
fullsizechevy.com,malware
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://9779.info/%E7%B2%AE%E9%A3%9F%20%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://gd2.alicdn.com/bao/uploaded/i2/TB1r_0YHVXXXXaoXVXXXXXXXXXX_!!0-item_pic.jpg,malware
claudioespinola.com,malware
http://9779.info/%E7%BE%8E%E4%B8%BD%E7%9A%84%E5%A4%9C%E6%99%9A%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://golfsource.us/index.php?option=com_content&view=article&id=1&Itemid=9,malware
http://3cf.ru/2015/07/21/kiev-i-opolchency-dogovorilis-ob-otvode-vooryjenii-do-100-mm/,malware
http://zoetekroon.nl/wp-content/themes/simplo/css/prettyPhoto.css,malware
http://9779.info/%E5%84%BF%E7%AB%A5%E6%88%BF%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%9B%BE/,malware
http://9779.info/%E5%85%B3%E4%BA%8E%E9%92%B1%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://3cf.ru/2015/07/21/dlitelnaia-parkovka-v-centre-moskvy-oboidetsia-v-130-ryblei-za-chas/,malware
italianacademyfoundation.org/chopinschumann/ital.exe,malware
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
troysumpter.com,malware
swimsolution.ap-reklama.cz,malware
szgfduvop1ixu8.review,malware
http://9779.info/%E6%9F%93%E7%BA%B8%E4%BD%9C%E5%93%81%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://9779.info/%E5%89%91%E4%B8%89%E4%B8%90%E5%B8%AE%E5%8E%9F%E7%94%BB/,malware
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
http://wangqiao365.com/e/wap/show.php?classid=2&id=12&style=0&cpage=0&cid=2&bclassid=0,malware
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E9%B8%9F/,malware
http://hotlinegsm.com/products/mobile-and-tablet/motorola-droid-razr-xt912-detail,malware
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%80%81%E5%B8%88%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://9779.info/%E4%B8%B0%E6%94%B6%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E7%9A%B1%E7%BA%B9%E7%BA%B8%E5%9B%A2/,malware
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%A3%89%20%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
floriano.kz,malware
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
http://www.711100.com/app/member/main.php?uid=guest&langx=zh-cn&page_site=ball,malware
http://9779.info/%E5%8A%A8%E7%89%A9%E7%BA%B8%E7%BB%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://9779.info/%E5%88%9B%E6%84%8F%E6%A0%91%E5%8F%B6%20%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
coldcreekauction.com/includes/.srv/srv/config.bin,malware
http://hotlinegsm.com/products/samsung-i9300-galaxy-s-iii-detail,malware
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%89%8B%E5%B7%A5%E5%9B%BE%E7%89%87%E8%B4%B4%E7%94%BB/,malware
tqljgkj7qkg69nttemuegf0.review,malware
http://5121188.com/yiyuanxiangguan/meitibaodao/20141208/628.html,malware
http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB/,malware
http://bisaneema.org/%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a5%87%e0%a4%b0%e0%a4%a3%e0%a4%be-%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8d%e0%a4%b0%e0%a5%8b%e0%a4%a4/,malware
http://huangjintawujin.cn/examples/jsp/jsp2/jspattribute/shuffle.html,malware
http://3cf.ru/2015/07/21/eksperty-proveriat-realnost-pokazanii-glavnogo-figyranta-dela-nemcova/,malware
http://www.thereefrestaurant.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.1.2,malware
http://9779.info/%E5%B9%BF%E5%91%8A%E6%8B%9B%E8%B4%B4%E7%94%BB%E7%8E%AF%E4%BF%9D%E5%9B%BE%E7%89%87/,malware
http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
http://chinesevie.com/index.php?option=com_contact&view=contact&id=1&Itemid=57&lang=en,malware
http://www.xpj5988.com/paymentmethod.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,malware
http://9779.info/%E5%90%91%E6%97%A5%E8%91%B5%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
http://chinesevie.com/index.php?option=com_content&view=article&id=815%3Acommon-measure-words&catid=52%3Avocabulary&Itemid=272&lang=en,malware
http://www.jin0044.com/ipl/app/help.php?GameType=5707&lang=zh-cn&HALLID=3820004&State=0,malware
http://hotlinegsm.com/products/mobile-and-tablet/samsung-galaxy-nexus-i9250m-detail,malware
http://hotlinegsm.com/products/sony-ericsson-xperia-active-detail,malware
http://hotlinegsm.com/products/mobile-and-tablet/blackberry-bold-touch-9900-detail,malware
http://www.hnjy.com.cn/forum/data/attachment/forum/201112/08/162823cp50eggwp0btww43.jpg,malware
http://bjpgqsc.com/gwzh/class/?0.html&page=3&showtj=&showhot=&key=,malware
77.228.191.183:7890/zejius/2HZG41Zw/bot.exe,malware
weingut-thoennes.de,malware
http://www.compdata.ca/catalog/index.php?cPath=21&osCsid=6cac36e2b02ab752210cb17decc8b2ff,malware
http://minidvdsoft.com/dvdtoiso/download_free_dvd_iso_maker.html,malware
http://d02.res.meilishuo.net/pic/_o/4d/b8/8d7aff5f803117f9011c2fde8dac_700_700.c8.jpeg_b04816c2_s1_q0_150_5_0_226_800.jpg,malware
http://hotlinegsm.com/news/3-lg-has-no-future-plans-for-windows-phone-devices,malware
http://9779.info/%E5%85%B3%E4%BA%8E%E9%92%B1%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://chinesevie.com/index.php?option=com_content&view=section&id=9&Itemid=55&lang=en,malware
http://atlcourier.com/wp-content/plugins/cached_data/k1.exe,malware
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
http://9779.info/%E5%85%B3%E4%BA%8E%E4%B8%AD%E5%9B%BD%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://www.wu8188.com/cl/?module=System&method=LiveTop&args=livehall,malware
http://9779.info/%E5%8D%A1%E7%BA%B8%E7%AB%8B%E4%BD%93%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://9779.info/%E4%B8%AD%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
http://apps2.bdimg.com/store/static/kvt/323de6140c9b2d8cc666e854d9cf1a9e.gif,malware
http://3cf.ru/2015/07/21/pytin-ystroit-priem-v-kremle-v-chest-velikogo-kniazia-vladimira/,malware
http://www.xj9599.com/app/member/indexx.php?path=pages&pages=zr&uid=f554ab9b50d41d8cd98fra3,malware
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7/,malware
http://www.114633.com/cl/tpl/bojue/ver2/css/bojue.css?v=ver23.32,malware
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131009/176.html,malware
http://chinacxyy.com/newscodejs.asp?lm2=198&list=5&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,malware
http://9779.info/%E7%BE%8E%E7%94%B2%E8%B4%B4%E7%94%BB%E8%B4%B4%E9%92%BB%E5%9B%BE%E7%89%87/,malware
vsn8uhousbs8zcu2aaxeitx2a.stream,malware
http://grasslandhotel.com.vn/index.php/tours/hoiantours/items/5-the-hotel,malware
http://9779.info/%E5%8A%A8%E7%89%A9%E7%93%9C%E5%AD%90%20%E8%B4%B4%E7%94%BB/,malware
http://style.org.hc360.com/js/build/source/widgets/wij/hc.wijmo.css,malware
http://9779.info/%E5%87%A0%E4%BD%95%E5%9B%BE%E5%BD%A2%E6%8B%BC%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://hotlinegsm.com/news/7-microsoft-to-drop-metro-name-for-windows-8,malware
http://www.pubyun.com/wiki/%E5%B8%AE%E5%8A%A9:%E8%AE%BE%E5%A4%87%E8%AE%A4%E8%AF%81,malware
http://www.711100.com/app/member/main.php?uid=guest&langx=zh-cn&page_site=ball,malware
http://9779.info/%E6%89%8B%E5%B7%A5%E6%9C%8D%E8%A3%85%E5%B8%83%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
http://3cf.ru/2015/07/20/padenie-realnyh-dohodov-rossiian-zamedlilos-vpervye-s-nachala-goda/,malware
http://chinacxyy.com/piccodejs-000.asp?lm2=193&x=4&y=1&w=153&h=104&open=1&n=10&tj=0,malware
http://schertzauto.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.6.0&ver=4.2.2,malware
http://chinacxyy.com/newscodejs.asp?lm2=199&list=5&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,malware
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js,malware
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E8%8A%B1%E7%93%B6%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
http://www.js182.com/app/member/BrowseSport/browse.php?gtype=FT&ptype=S&uid=guest&langx=gb,malware
http://pic1.manyue.cn/imgextra/img04/132491341/i4/T2h5JUXXpbXXXXXXXX_%21%21132491341.jpg,malware
kaelfleming.com,malware
http://youkuedu.com/index.php/campus-display/54-2013-12-19-11-19-34,malware
http://youkuedu.com/index.php/youku-dynamic/383-2015-06-19-06-58-05,malware
http://sync.security.pp.regruhosting.ru/topick?uid_zxcv=258cc05555ae8a1246b869110322b902,malware
sjmieq36gejaimkba.trade,malware
http://www.polska.travel.pl/pogoda-polska/gdansk/pogoda-polska/lublin/1?miasto=32,malware
http://wxztjz.com/e/public/onclick?enews=donews&classid=47&id=54,malware
http://www.0068555.com/app/member/SportOption.php?uid=guest&langx=gb,malware
http://www.gov234.cn/pic.asp?url=http://guopei.guoshi.com/ewebeditor/uploadfile/20120428195238004.jpg,malware
http://www.114633.com/cl/?module=System&method=MAdvertis&other=MemberExclusiveII&ExclusiveNo=0,malware
kadastr89.ru/wp-content/plugins/bcet56aoikqf52iu/food.php,malware
http://ww1.sinaimg.cn/large/005HIGxJgw1ent3urih95j30rf0g0ae6.jpg,malware
http://www.tltsw.com/img/aHR0cDovL3d3dy43N215LmNvbS9VcGxvYWRGaWxlcy91cGxvYWQvMjAxMzA1MDkyMzQzNDQyODc5LmpwZw==.jpg,malware
http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,malware
http://g-ec4.images-amazon.com/images/G/28/BOOK-Catalog/annaww3/B00D78LTJI_04_AMZN.jpg,malware
http://9779.info/%E5%9C%86%E7%9B%98%E5%AD%90%E8%B1%86%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
http://wxztjz.com/e/public/onclick?enews=donews&classid=76&id=114,malware
http://9779.info/%E5%88%9D%E4%B8%AD%E7%A7%91%E6%8A%80%E7%BB%98%E7%94%BB/,malware
http://www.jin0044.com/ipl/app/help.php?GameType=5601&lang=zh-cn&HALLID=3820004&State=0,malware
http://9779.info/%E6%BC%82%E4%BA%AE%E5%A2%99%E7%BA%B8%E8%B4%B4%E7%94%BB/,malware
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%89%AA%E7%BA%B8%E8%B4%B4%E7%94%BB/,malware
media-shoten.com,malware
http://schertzauto.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.6.0&ver=4.2.2,malware
http://www.ilovespeedbumps.com/guidance-you-must-know-about-automobile-insurance/,malware
http://i1.3conline.com/images/piclib/201311/03/batch/1/201176/1383460734927k72mb6c8p5_medium.jpg,malware
http://9779.info/%E4%B8%B0%E6%94%B6%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%80%81%E5%B8%88%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://hotlinegsm.com/products/mobile-and-tablet/htc-velocity-4g-vodafone-detail,malware
http://hotlinegsm.com/products/mobile-and-tablet/htc-velocity-4g-detail,malware
http://style.org.hc360.com/js/build/source/widgets/wij/hc.wijdialog.css,malware
http://9779.info/%E5%85%83%E6%97%A6%E6%B0%B4%E5%BD%A9%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://www.ilovespeedbumps.com/the-things-you-dont-about-finish-downstairs-room/,malware
http://3cf.ru/2015/03/18/polyobnajennaia-jena-harkovskogo-politika-stala-zvezdoi-interneta/,malware
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7%E5%85%A8/,malware
http://grasslandhotel.com.vn/index.php?option=com_djcatalog2&format=raw&task=modfp,malware
http://www.smartrich.org/img/aHR0cDovL3d3dy5heGpzdy5jb20vdXBsb2FkZmlsZS8yMDEyMTEvMjgvODUxMTIyMDg3Mi5qcGc=.jpg,malware
http://chinesevie.com/index.php?option=com_comprofiler&task=registers&lang=en&Itemid=,malware
theaceexports.com,malware
http://pics.myzyzy.com:8181/upload/vod/2014-04-20/20144201133722422.jpg,malware
http://9779.info/%E4%BB%A5%E6%98%86%E6%9B%B2%E4%B8%BA%E4%B8%BB%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://wfsldxx.kwedu.cn/uploadfile/2011/0707/20110707034022807.jpg,malware
http://hotlinegsm.com/products/mobile-and-tablet/htc-titan-ii-detail,malware
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%B2%98%E8%B4%B4%E7%94%BB%E8%AF%B4%E8%AF%BE%E7%A8%BF/,malware
http://hurtstolz.com/practice-areas/consumer-protection/debt-collection-defense,malware
http://9779.info/%E5%85%83%E6%97%A6%E6%B0%B4%E5%BD%A9%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://isikpandizot.com/galeri/index.php/tag/1037/pandizot+yap%C4%B1m%C4%B1,malware
http://9779.info/%E6%88%91%E7%9A%84%E5%91%A8%E6%9C%AB%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://9779.info/%E5%88%9D%E4%B8%AD%E5%A4%A9%E5%AE%89%E9%97%A8%E5%9B%BE%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://9779.info/%E7%93%9C%E5%AD%90%E7%9A%AE%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
http://chinacxyy.com/newscodejs.asp?lm2=200&list=5&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,malware
http://9779.info/ppt%E5%89%AA%E8%B4%B4%E7%94%BB%20%E5%9B%A2%E9%98%9F/,malware
http://www.711100.com/cl/?module=System&method=LiveTop&args=livehall,malware
http://s6.cdn.deahu.com/jingyan/image_cluster/2015-04-09/21/6638877_2FF4D1E5724AA07A4298D71644413EF8.jpg,malware
kuboni-inc.co.za/images/js/osomo/panel/gate.php,malware
http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB%E6%95%99%E7%A8%8B/,malware
http://www.newstudy.net/community/Web_nMngr.aspx?acaidx=0&board_idx=338&pn=1&sflag=1&mflag=NOT&where=&keyword=,malware
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js?ind=d,malware
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
http://www.711100.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver17.32,malware
http://detail.b2b.hc360.com/detail/turbine/action/ajax.SearchBarCommonAjaxAction/eventsubmit_doGetsearchzurl/doGetsearchzurl,malware
http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
marcopardini.com,malware
safety.apple.com.zfpic.g7bcivooghhuqxjrtmamuay.science,malware
http://lovettz.com/zebra-wall-decor-modern-design/zebra-wall-decor-peace-flower/,malware
http://9779.info/%E7%A2%8E%E5%8D%A1%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,malware
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,malware
http://www.albertocuellar.com/wp-includes/js/jquery/jquery.js?ver=1.11.2,malware
http://9779.info/%E5%89%91%E4%B8%89%E4%B8%90%E5%B8%AE%E5%8E%9F%E7%94%BB/,malware
http://9779.info/%E7%BA%B8%E7%BB%B3%E7%B2%98%E8%B4%B4%E7%94%BB%E8%91%A1%E8%90%84%E5%9B%BE%E7%89%87/,malware
http://www.ccthb.com.cn/ddhimgt03/dd3274e54763c5e2-67c6597fcb506bbd-5f14c1d7276f89f27f67e8c630666e4f.jpg,malware
http://9779.info/%E5%88%9D%E4%B8%AD%E7%A7%91%E6%8A%80%E7%BB%98%E7%94%BB/,malware
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E8%9D%B4%E8%9D%B6/,malware
gearwent.win,malware
http://3cf.ru/2015/07/21/wikileaks-obvinil-ssha-v-slejke-za-glavami-mid-frg-do-teraktov-911/,malware
http://9779.info/%E8%8A%B1%E5%8D%89%E5%B8%83%E8%B4%B4%E7%94%BB/,malware
http://chinacxyy.com/piccodejs-000.asp?lm2=191&x=3&y=2&w=90&h=63&open=1&n=10&tj=0,malware
